Activity ID,Activity Type,Max Heart Rate,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Heart Rate.1,Average Heart Rate,Average Watts,Calories,Average Elapsed Speed,Hour_of_Day,Month,Distance_km,Max Heart Rate_Recorded,Average Watts_Recorded,Calories_Recorded,Average Heart Rate_Recorded,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
10399815129,Walk,1.2743228629211323,0.01999640789326199,0.0749646722127102,-0.562260049000282,-0.7038868294034611,-0.11491163046728352,-0.13573577539951903,0.04331654075313961,-0.27377275107916993,0.6900207903214003,0.1172653168963327,-0.021119049336517537,0.7966512557381646,-0.6011510556271107,-0.2056786343223718,-0.26665904714189975,-0.29170369648113614,1.4515253427984993,-0.32870453856311416,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10405064424,Walk,0.8517944869610906,-0.13205515298975826,-0.05248866600220046,-0.6497654928027998,-0.7364358530330948,-0.30691410885712683,-0.31967169882144353,0.033749481677562594,-0.3025083396258291,-0.08259808436738578,0.05705395673028526,-0.021119049336517537,0.7579548295750111,-0.6011510556271107,-0.2847494608914576,-0.228917166030295,-0.29170369648113614,1.4515253427984993,-0.37182841359444346,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10418141636,Walk,1.1083295723654016,-0.2825301423889684,-0.2570499489583565,-0.4630762470963003,-0.678613469879275,-0.30917296154406615,-0.36127625292878357,-0.08105522722936408,-0.3599795167191475,1.2658405176837972,0.2376880372284276,-0.021119049336517537,1.028829812717086,-0.6011510556271107,-0.3262616448402276,-0.009126211321538185,-1.3696814475682442,1.4515253427984993,-0.4085715323867232,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10421540410,Walk,1.0328780766582513,-0.4923893243450263,-0.5315648312673948,-0.44087091831182684,-0.41439198394460164,-0.48084576575145543,-0.391932240165771,0.02418242260198524,-0.13009480834587395,-1.0593049636909455,-1.5084414075869481,-0.021119049336517537,0.8159994688197414,-0.6011510556271107,-0.45672850867921916,0.7701326281004179,0.96593701312049,1.4515253427984993,-0.4722177835239844,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10424576946,Walk,0.9725168800925311,-0.43475687788130085,-0.4759199226912384,-0.021436930160660672,-0.5901567115446236,-0.3159495196048841,-0.44448536114346376,-0.4063352357989894,-0.37147375213781114,1.9364153900551961,1.140858439719139,-0.021119049336517537,0.7192584034118575,-0.6011510556271107,-0.43103049004426625,-0.06684908831575721,-1.1900184890537262,1.4515253427984993,-0.46139200608469805,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10425143339,Walk,0.7763429912539404,-0.17479775766194366,-0.10071425343486935,-0.6277246479352483,-0.7119283528884295,-0.12846474658891952,-0.14230491552173063,-0.042786990927055187,-0.268025633369838,0.1725119214260813,0.05705395673028526,-0.021119049336517537,0.6418655510855504,-0.6011510556271107,-0.290679772884139,-0.07794964158387625,-0.11204073796661812,1.4515253427984993,-0.3760404296511195,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10431597008,Walk,0.9725168800925311,0.17415006408802905,0.10596683556228308,-0.6329881332767532,-0.7199698763733978,-0.20526573794485684,-0.2277037371104813,-0.13845758168282735,-0.2967612219164972,0.5733990733872438,0.1172653168963327,-0.021119049336517537,0.6612137641671272,-0.6011510556271107,-0.1977715516654632,-0.6684990754478088,0.06762222054789989,1.4515253427984993,-0.32748574242756545,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10432984168,Walk,0.4443564101424792,-0.4209180837456343,-0.4499522986890321,-0.872476716315223,-0.6870379230540037,-0.3837151002130641,-0.3985013802879826,0.005048304450830882,-0.3484852813004837,-0.016998368591922917,-0.003157403435762186,-0.021119049336517537,0.506428059514513,-0.6011510556271107,-0.4330072607084934,-0.29774059629263305,-1.7290073645972803,1.4515253427984993,-0.46158916428309565,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10435224369,Walk,1.0781489740825416,-0.1893372502348592,-0.14496520454066994,-0.23098944031932175,-0.7130771419577107,-0.3204672249787628,-0.30434370520294984,0.005048304450830882,-0.3484852813004837,-0.1481978001428489,-0.003157403435762186,-0.021119049336517537,0.8740441080644717,-0.6011510556271107,-0.3084707088621833,-0.19783561687956167,-0.29170369648113614,1.4515253427984993,-0.38753535006678547,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10440675089,Walk,1.0177877775168214,-0.47049249818099687,-0.49128851648846256,-0.7014134427163159,-0.5204635080082314,-0.23463082287506815,-0.26930829121782135,0.033749481677562594,0.16300819483004994,0.041312489875155324,0.17747667706238016,-0.021119049336517537,0.7579548295750111,-0.6011510556271107,-0.4369608020369477,0.792333734636656,-1.3696814475682442,1.4515253427984993,-0.4618759398444013,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10440675405,Walk,0.7310720938296502,-0.16568867797770745,-0.06759228404430005,-0.7744443018296956,-0.7666872985241661,-0.2798078766138548,-0.28682599821038557,0.04331654075313961,-0.2910141042071653,0.303711352977007,0.05705395673028526,-0.021119049336517537,0.7386066164934343,-0.6011510556271107,-0.3084707088621833,-0.2777596004100188,-0.29170369648113614,1.4515253427984993,-0.38498424246933777,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10443558929,Walk,0.6556205981225,-0.40340062281441075,-0.39881197794999307,-0.7032227658024583,-0.6874208527437642,-0.38597395290000347,-0.4094499471583352,-0.004518754624746468,-0.35423239900981557,-0.4761963790201637,0.1172653168963327,-0.021119049336517537,0.6418655510855504,-0.6011510556271107,-0.4191698660589034,0.059697218940799636,-1.0103555305392082,1.4515253427984993,-0.44803901901140614,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10446243219,Walk,1.0177877775168214,-0.016790260062307428,0.14200353825922246,-0.6247639374306518,-0.7383505014818968,-0.1081350724064655,-0.11383864165881373,-0.10975640445609579,-0.25653139795117436,-0.1336200855260794,0.05705395673028526,-0.021119049336517537,0.854695894982895,-0.6011510556271107,-0.22544634096464325,-0.10903119073460957,-0.29170369648113614,1.4515253427984993,-0.3266791861613934,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10452872426,Walk,1.3497743586282824,-0.5193662141791106,-0.544548643268498,-0.599762382058504,0.37674075510037686,-0.4514806808212441,-0.462003068136028,0.033749481677562594,-0.3887151052658067,-1.0155718198406367,-0.12358012376785707,-0.021119049336517537,1.5705797790012357,-0.6011510556271107,-0.4191698660589034,6.564621434058553,0.96593701312049,1.4515253427984993,-0.4517133308906341,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10452872506,Walk,1.1083295723654016,-0.3198423341724745,-0.32170403320874774,-0.6295339710213906,-0.6483620243882037,-0.37467968946530683,-0.3700351064250657,0.033749481677562594,-0.28526698649783355,-0.2939749463105444,-0.003157403435762186,-0.021119049336517537,0.6612137641671272,-0.6011510556271107,-0.3697505994532248,-0.0069061006679143775,-1.7290073645972803,1.4515253427984993,-0.42114783564814584,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10454645560,Walk,0.7612526921125103,-0.4478949735797185,-0.505862183020313,-0.7742798179127734,-0.6387887821441939,-0.4582572388820621,-0.49265905537301535,0.04331654075313961,-0.38296798755647476,0.04860134718353994,0.2376880372284276,-0.021119049336517537,0.7192584034118575,-0.6011510556271107,-0.46661236200035483,-0.550833210805747,-1.3696814475682442,1.4515253427984993,-0.4737651766568625,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10460745531,Walk,0.8216138886782306,-0.4699669743530602,-0.5048022799998149,-0.594005444966233,-0.5556930394661879,-0.44922182813430483,-0.45324421463974585,0.033749481677562594,-0.34273816359115195,-0.2210863732266966,-0.12358012376785707,-0.021119049336517537,0.7966512557381646,-0.6011510556271107,-0.4507981966865377,0.2550669564596948,0.786274054605972,1.4515253427984993,-0.4687645278065961,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10460745535,Walk,0.6103497006982098,-0.344016430257563,-0.3537660995788188,-0.8247763804078353,-0.6426180790417978,-0.37467968946530683,-0.4225882274027584,0.02418242260198524,-0.3484852813004837,0.026734775258385825,0.2376880372284276,-0.021119049336517537,0.6225173380039737,-0.6011510556271107,-0.3796344527743605,-0.013566432628785803,-1.1900184890537262,1.4515253427984993,-0.42958979123407937,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10462842648,Walk,0.9121556835268109,-0.14291597876711684,-0.06229276894180897,-0.28000564756208546,-0.70273804033418,-0.1781595057015848,-0.21456545686605813,-0.03321993185147801,-0.2450371625325107,1.8635268169713484,0.1172653168963327,-0.021119049336517537,0.6612137641671272,-0.6011510556271107,-0.276842378234549,-0.04686809243314293,0.06762222054789989,1.4515253427984993,-0.3635059478257206,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10468534638,Walk,0.9876071792339611,-0.13958766119018437,-0.04188963579721828,-0.5208101019359314,-0.7368187827228553,0.011584120001319163,-0.004352972955287254,0.04331654075313961,-0.2450371625325107,1.3241513761508752,0.05705395673028526,-0.021119049336517537,0.680561977248704,-0.6011510556271107,-0.2985868555410476,-0.1556535144607093,-0.29170369648113614,1.4515253427984993,-0.3694625152136723,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10472120504,Walk,0.5348982049910594,-0.367840177124027,-0.3948373416231247,-0.7535548443805982,-0.7322236264457305,-0.4424452700734868,-0.47952077512859215,0.10071889520660303,-0.3197496927538245,-0.8989501029064805,0.17747667706238016,-0.021119049336517537,0.6612137641671272,-0.6011510556271107,-0.43103049004426625,-0.5219717723086374,0.06762222054789989,1.4515253427984993,-0.45241832081217703,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10472120578,Walk,0.6556205981225,-0.30214969863193875,-0.4091460323998507,-0.40780965101049965,-0.3688233508631146,0.08160855329643844,0.04382072127426438,0.033749481677562594,0.9733517918458393,0.42762192721954834,0.1172653168963327,-0.021119049336517537,0.6225173380039737,-0.6011510556271107,-0.3578899754678619,-0.00024576870704295136,-1.0103555305392082,-1.3509338844568934,-0.41491046718974905,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10474068376,Walk,0.7763429912539404,-0.016790260062307428,0.14147358674897337,-0.4717938946931677,-0.7391163608614176,-0.06295801866767883,-0.094131221292179,0.02418242260198524,-0.22204869169518324,0.2818447810518529,0.1172653168963327,-0.021119049336517537,0.5451244856776666,-0.6011510556271107,-0.22742311162887038,-0.115691522695481,-0.11204073796661812,-1.3509338844568934,-0.3271929923753993,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10481181264,Walk,0.47453700842533925,-0.5319787860495915,-0.5636268976374659,-0.815565281060202,-0.5675638598487601,-0.48084576575145543,-0.503607622243368,-1.5065470294903691,-1.3887135866895466,-1.6569912629784969,0.1172653168963327,-0.021119049336517537,0.6612137641671272,-0.6011510556271107,-0.4942871512995349,1.0898285622222463,0.786274054605972,-1.3509338844568934,-0.4892152100222016,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10481181678,Walk,1.0328780766582513,-0.36976709782646155,-0.3781438690502778,-0.40139477825054054,-0.6299813992797046,-0.3249849303526415,-0.33499969243993727,0.05288359982871695,-0.2967612219164972,1.054463655740639,-0.003157403435762186,-0.021119049336517537,0.7773030426565879,-0.6011510556271107,-0.3934718474239505,0.10187932135965225,0.2472851790624179,-1.3509338844568934,-0.4350086544445831,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10486332569,Walk,0.2481825213038884,-0.5020239278571992,-0.5183160435111671,-0.9376123474163451,-1.1117069489982832,-0.48084576575145543,-0.503607622243368,-1.5065470294903691,-1.3887135866895466,-1.6569912629784969,0.1172653168963327,-0.021119049336517537,0.35164235486189876,-0.6011510556271107,-0.5002174632922163,-2.064948676577183,-1.0103555305392082,-1.3509338844568934,-0.5003038650593514,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10486332592,Walk,1.0328780766582513,-0.272545189658171,-0.17119780429800083,-0.6737801446734156,-0.6073885475838413,-0.48084576575145543,-0.503607622243368,-1.5065470294903691,-1.3887135866895466,-1.6569912629784969,0.1172653168963327,-0.021119049336517537,0.9901333865539325,-0.6011510556271107,-0.30451716753372904,0.8589370542453703,-0.6510296135101722,-1.3509338844568934,-0.36735949443076454,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10486332626,Walk,0.4594467092839092,-0.38956182867874417,-0.4828092923244768,-0.26224138453450657,-0.4385165543995066,-0.36338542603061014,-0.46638249488416905,0.062450658904293965,-0.22204869169518324,-0.527218380178857,0.7193789185568071,-0.021119049336517537,0.4483834202697826,-0.6011510556271107,-0.42312340738735765,-0.3266020347897426,-1.3696814475682442,-1.3509338844568934,-0.45310538726113836,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10486332904,Walk,1.1234198715068318,-0.2849825869193397,-0.25863980348910376,-0.14315502868295993,-0.709630774749867,-0.38823280558694273,-0.4160190872805468,0.033749481677562594,-0.3599795167191475,-0.10446465629254015,0.1172653168963327,-0.021119049336517537,0.7966512557381646,-0.6011510556271107,-0.36382028746054335,-0.1489931824998379,-0.11204073796661812,-1.3509338844568934,-0.41524503867793894,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10487338615,Walk,0.4292661110010491,-0.37204436774752064,-0.32170403320874774,-0.7343102261007213,-0.5863274146470195,-0.48084576575145543,-0.503607622243368,-1.5065470294903691,-1.3887135866895466,-1.6569912629784969,0.1172653168963327,-0.021119049336517537,0.4870798464329362,-0.6011510556271107,-0.3677738287889976,0.9810431401946794,0.4269481375769359,-1.3509338844568934,-0.41097925220351816,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10491375578,Walk,1.2290519654968421,-0.3189664611259133,-0.4520721047300285,-0.4796891227054249,0.003767237273751034,-0.3972682163347001,-0.42915736752497,-0.06192110907820972,-0.37722086984714287,-0.5782403813375504,0.1172653168963327,-0.021119049336517537,0.7386066164934343,-0.6011510556271107,-0.3480061221467262,0.5170400135873042,-1.1900184890537262,-1.3509338844568934,-0.4017904852600179,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10493051533,Walk,0.6858011964053601,-0.09316638972244203,-0.2207482705062925,-0.2951381679189118,-0.4921267109659621,0.18099807152176914,0.13140925623708558,-1.2195352572230527,0.6917430240885792,1.7979271011958855,0.1172653168963327,-0.021119049336517537,0.6999101903302808,-0.6011510556271107,-0.2985868555410476,-0.18895517426506644,0.06762222054789989,-1.3509338844568934,-0.3570714211689262,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10497175288,Walk,1.4252258543354328,-0.32544792167046604,-0.4274293595034449,1.3482206460490496,-0.09005053671754608,-0.3159495196048841,-0.3481379726843604,0.014615363526408062,-0.35423239900981557,0.32557792490216136,0.1172653168963327,-0.021119049336517537,0.8740441080644717,-0.6011510556271107,-0.3223081035117733,0.792333734636656,-1.1900184890537262,-1.3509338844568934,-0.39476448400803077,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10500440324,Walk,0.6556205981225,-0.2047526158543359,-0.06865218706479828,-0.7040451853870683,-0.8497830412021721,-0.48084576575145543,-0.503607622243368,-1.5065470294903691,-1.3887135866895466,-1.6569912629784969,0.1172653168963327,-0.021119049336517537,0.7192584034118575,-0.6011510556271107,-0.3400990394898176,-0.5463929894984993,0.6066110960914539,-1.3509338844568934,-0.41121225734707895,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10507452722,Walk,1.183781068072552,-0.38465693961800157,-0.3845032871732671,-0.809643860051009,-0.6648280010479007,-0.3927505109608215,-0.43572650764718157,0.033749481677562594,-0.35423239900981557,-0.4761963790201637,0.2376880372284276,-0.021119049336517537,0.9514369603907789,-0.6011510556271107,-0.40137893008085906,0.06413744024804725,0.4269481375769359,-1.3509338844568934,-0.441371487211051,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10510728413,Walk,0.7310720938296502,-0.4116338294520858,-0.40225666276661226,-0.7589828136390251,-0.7326065561354909,-0.40404477439551817,-0.391932240165771,0.033749481677562594,-0.2910141042071653,1.5573948100191883,-0.18379148393390451,-0.021119049336517537,0.6225173380039737,-0.6011510556271107,-0.4053324714093134,-0.08905019485199529,-1.5493444060827621,-1.3509338844568934,-0.4542046935794765,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10512411827,Walk,1.1083295723654016,-0.10735553307673308,0.025944157514667644,-0.47475460519776425,-0.7207357357529186,-0.22333655944037148,-0.1773403295068591,0.062450658904293965,-0.1760717500205285,-0.07530922705900116,-0.06336876360180961,-0.021119049336517537,0.7579548295750111,-0.6011510556271107,-0.26102821292073186,0.0130748952146999,-0.11204073796661812,-1.3509338844568934,-0.34748833782863087,0.9184429296183766,-0.6071959063489053,0.46394680381623554,0.8329165624478841,0.0,0.0,0.0,1.0,0.0,0.0,0.0
