Activity ID,Activity Type,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Commute.1,Average Elapsed Speed,Month,Distance_km,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_nan
16159788864,Workout,-0.48556666464495146,-0.5755499912883858,-1.313392175246694,-0.7239582023275909,-0.6338555831415724,-0.6388551715045794,2.1434264201040096,0.67893215294611,-1.7753723384515552,0.12395295374652547,-0.1270001270001905,-0.6127399166318053,-0.12700012700019006,-0.50973809705116,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16172455321,Workout,-0.4599490775368558,-0.5778408977599584,-1.3998904838447086,-0.9063633494652601,-0.6338555831415724,-0.6388551715045794,2.0792031420356407,0.6148051280051732,-1.7753723384515552,-7.7851989795413905,-0.1270001270001905,-0.6156209476686263,-0.12700012700019006,-0.5101321593910306,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16180694145,Run,-0.5154538496043963,-0.5235136871483798,-1.030222248076849,-0.3571279174970183,-0.6134527018908593,-0.6142112936450203,1.9314896024783919,0.7430591778870471,-1.4952182934293603,0.12395295374652547,-0.1270001270001905,0.11360001920671108,-0.12700012700019006,-0.4787013286896667,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16181055135,Walk,-0.4696722793663991,-0.5053500715523399,-0.2858971155369437,-0.5993247850696265,-0.5892242804056376,-0.5984139360427388,2.047091503001456,0.9425654777032951,-0.6303949370564983,0.023837106489716414,-0.1270001270001905,-0.4869348946906255,-0.12700012700019006,-0.48669416836208723,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16192467746,Walk,-0.4956486562099023,-0.4750773788922735,-0.5465757913997779,-0.6286146481205258,-0.5930498206401462,-0.6104199278204728,1.9250672746715551,1.006692502644232,-0.7582913489144568,0.3241846482601436,-0.1270001270001905,-0.32431669839006744,-0.12700012700019006,-0.48005439229913405,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16265910034,Ride,0.40157683512363784,-0.42222289386956297,2.0458368592503984,2.055346802619463,-0.31761092375551986,-0.23760228840663145,0.31948532296233073,1.2703258274014173,-0.9166392874052626,0.12395295374652547,-0.1270001270001905,-0.44403954369795867,-0.12700012700019006,-0.023935952092221473,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16333797757,Workout,1.1213090443510867,6.9518777657695345,-1.4090222700896604,-0.9063633494652601,-0.6338555831415724,-0.6388551715045794,0.10754850533671313,-1.5797641699735574,-1.7753723384515552,0.12395295374652547,-0.1270001270001905,-0.615941062228273,7.874007874011812,-0.5101774939965025,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12541930910,Walk,-0.4531320725641133,-0.22880493319821968,-0.8442889337004715,-0.674266434668824,-0.443853751494307,-0.4505506688853849,-0.014475722993187919,-0.3043488961482563,-0.15535112158408107,0.22406880100333454,-0.1270001270001905,-0.24812943319413663,-0.12700012700019006,-0.4247113008500442,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12542607934,Walk,-0.3874376720109997,0.022212961615520214,-0.4133193550845567,-0.6734584384467301,-0.28891937199670464,-0.2970003529912095,-0.020898050800024822,-0.09059214634513318,0.7886462040341838,0.12395295374652547,-0.1270001270001905,-0.2746989416448184,-0.12700012700019006,-0.3627737679434731,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12551183419,Walk,-0.010493175991878153,0.832212035492973,-0.03232094008684974,-0.6682064630031206,0.04772816864006098,0.03663983956897392,-0.06585434544788311,0.11603937846455263,1.2393287982003232,0.12395295374652547,-0.1270001270001905,-0.3912206413562419,-0.12700012700019006,-0.15595381050357576,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12592840857,Walk,-0.1109543019059787,0.17783096550591568,-0.4931379311515418,-0.6613384951153236,-0.1964688163294111,-0.2053756788979774,-0.014475722993187919,0.051912353523615555,-0.1431705109309422,0.12395295374652547,-0.1270001270001905,-0.4622860735978244,-0.12700012700019006,-0.3148202171862938,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12616365854,Walk,-0.2923583921280117,-0.3579138764889894,-0.9836332275123272,-0.6471985612286826,-0.473182893292207,-0.4796178068735827,0.25526204489396176,-0.04784079638450846,-0.1979832588700674,0.3241846482601436,-0.1270001270001905,-0.5323911621604666,-0.12700012700019006,-0.4500428834767731,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12624505267,Walk,0.06223350337522249,0.39710344207072107,-0.261122917668695,-0.6690144592252144,-0.054923827652589186,-0.06509514338971843,-0.21356788500513174,-0.0763416963582581,0.7703752880544752,0.12395295374652547,-0.1270001270001905,-0.4802124889380434,-0.12700012700019006,-0.2660541308079654,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12632164910,Walk,0.2650932197746241,0.09421287929351602,0.3211130090233178,-0.4916592884756314,-0.17415316496144367,-0.21548598776343747,-0.21999021281196862,-0.3043488961482563,0.8190977306670311,0.12395295374652547,-0.1270001270001905,-0.4939774150028544,-0.12700012700019006,-0.21611631924205704,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12658221609,Walk,1.2430105226013113,0.32624897762851157,0.37421265496618505,-0.5431690476341093,-0.02814504601102827,-0.0865795497288211,-0.4319270304375863,-0.29722367115481874,1.2454191035268927,0.12395295374652547,-0.1270001270001905,-0.5515980357392726,-0.12700012700019006,-0.1638036718048928,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12678300560,Walk,-0.23821702105501963,-0.28329577998633926,-0.7106097295035397,-0.6294226443426195,-0.4827467438784787,-0.4890962214349515,-0.014475722993187919,-0.3043488961482563,-0.9470908140381098,0.22406880100333454,-0.1270001270001905,-0.5186262360956555,-0.12700012700019006,-0.4241289255335982,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12854833552,Walk,0.15917848988232952,0.6098304715738905,-0.2555423816301135,-0.6451785706734481,0.0936346514541653,0.08213622946354432,-0.2842134908803376,-0.04784079638450846,1.1114323863423645,0.12395295374652547,-0.1270001270001905,-0.4594050425610035,-0.12700012700019006,-0.1828616424897873,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13013310892,Walk,6.0759082585403625,-0.526459138326116,-1.15874368411691,-0.6447745725624012,-0.5261028665362439,-0.532065034113157,-0.014475722993187919,-0.46822907099731725,-1.1054387525289155,-0.07627874076709265,-0.1270001270001905,-0.6153008331089794,-0.12700012700019006,-0.49600171159319123,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13601912296,Walk,-0.3889445888997112,0.03464931103262858,-0.61760079552718,-0.6702264535583551,-0.5547944182950593,-0.5605002777972635,1.3727470832835817,0.8000609778345464,-0.009183793746414327,-0.07627874076709265,-0.1270001270001905,-0.25901332822212675,-0.12700012700019006,-0.3576195720290588,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13806017411,Run,-0.43110238281009267,-0.24745945732388225,-1.0048561751742056,-0.590436826626595,-0.367342946804133,-0.3747233523944341,-0.07227667325472,-0.3043488961482563,-0.009183793746414327,0.12395295374652547,-0.1270001270001905,-0.24812943319413663,-0.12700012700019006,-0.40007019913742486,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13842830417,Walk,-0.24166140251493165,0.22741272699780823,-0.3470293512323147,-0.6334626254530884,-0.1422736630072045,-0.15166466305022058,-0.2649465074598269,-0.29722367115481874,0.9957165851375451,-0.07627874076709265,-0.1270001270001905,-0.3508862068407492,-0.12700012700019006,-0.27829098700801935,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14002653886,Walk,-0.30007237143927296,0.09192197282194342,-0.16608469786012375,-0.6086167416237049,-0.161401364179748,-0.13460351683975666,-0.16218926255043656,-0.3043488961482563,0.24051872464293325,0.023837106489716414,-0.1270001270001905,-0.31407303248137086,-0.12700012700019006,-0.29975866633760956,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14157421909,Walk,-0.2243318582947493,0.1439582769619495,-0.6928534784716891,-0.66699446866998,-0.31569815363826553,-0.32353991376304236,-0.2521018518461531,-0.29722367115481874,-0.05181593103240044,-0.17639458802390168,-0.1270001270001905,-0.41939072260515753,-0.12700012700019006,-0.3278242744020251,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16075257420,Walk,-0.42959546592138115,-0.3238775517684823,0.5898242746386557,0.24159728307446715,-0.37945715754674386,-0.3835698726517117,-1.4980334463725113,-1.0809984204329368,-0.21625417484977558,0.12395295374652547,-0.1270001270001905,0.39626117537480715,-0.12700012700019006,-0.2026205559208234,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16081910978,Walk,-0.44394705533768125,-0.4292592494608216,1.0388037650154476,0.6609473223411352,-0.35777909621786125,-0.3703000922657953,-0.4511940138580969,-0.3043488961482563,1.1236129969955035,0.12395295374652547,-0.1270001270001905,0.32807677417004555,-0.12700012700019006,-0.26449880511254675,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16086054788,Walk,-0.41592557700235533,-0.3019503041120018,1.204951542527763,0.0989859498749164,-0.199656766524835,-0.1977929472488823,-1.4338101683041424,-1.0667479704460618,0.1308932287646831,0.12395295374652547,-0.1270001270001905,0.23140217715672162,-0.12700012700019006,-0.21756353933981204,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16092253934,Walk,-0.446422704511993,-0.38916838620830124,2.2830096408901164,0.38663260494029933,-0.3507656057879286,-0.3241718080671336,-1.4338101683041424,-1.0952488704198116,1.0931614703626564,0.22406880100333454,-0.1270001270001905,0.4023433520080958,-0.12700012700019006,-0.25279550234612297,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16096197643,Walk,-0.44940065931587525,-0.37951385179238817,0.951290813501327,0.42218443871242534,-0.19455604621215666,-0.2022162073775211,-1.4338101683041424,-1.0667479704460618,0.44149880041972495,0.12395295374652547,-0.1270001270001905,0.5249472283528079,-0.12700012700019006,-0.23217523141112184,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16096897897,Walk,-0.36576677199238655,-0.43236833681509873,-0.6156560632713106,-0.6201306877885412,-0.5828483800147897,-0.6003096189550127,-0.2777911630735007,-1.4230092201179338,1.1906063555877677,0.023837106489716414,-0.1270001270001905,-0.527589443765765,-0.12700012700019006,-0.46625872312631744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16112382229,Ride,-0.2296060674052396,0.5091942230012373,1.7668100573213192,2.811631266499234,3.884107433813202,3.7818773799178516,-0.7209317817452467,2.296358226456408,0.9957165851375451,0.12395295374652547,-0.1270001270001905,4.064453914367121,-0.12700012700019006,3.753821132817964,0.0,0.0,0.0,0.0,0.0,0.0,1.0
