Activity ID,Activity Type,Elapsed Time,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Heart Rate,Average Watts,Calories,Average Elapsed Speed,Hour_of_Day,Month,Distance_km,Average Watts_Recorded,Calories_Recorded,Average Heart Rate_Recorded,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday
16180467304,Walk,-0.22264136386651684,-0.5500470003389273,-0.7374415165316204,-1.6297027774710986,-0.5467572400143649,-0.5743631314090046,-0.8239696890153164,-1.113693899205646,-0.3187734886160476,0.020031953693532906,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-2.2831854000858307,-2.315946855485303,0.8026693245947429,-0.7281129002729958,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16180560256,Ride,-0.6134469856469625,-0.8278967475645749,-1.1021211797092316,-1.4987465600014942,-0.618239070221546,-0.6580196959027313,-1.343992180483391,-1.5753206611899215,0.4943967704983231,5.37307783922556,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,0.1084466746700211,-0.8252224427591307,0.8026693245947429,-0.7822967009235063,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16180606538,Walk,-0.6083515818457014,-0.8223024573519779,-0.5617208706100796,-1.3891374375426089,-0.5970862837316658,-0.6352709809965424,-1.0193921539619177,-1.3965403545254913,-0.18672019867439757,2.078895755821235,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,0.27012856207669406,-0.8252224427591307,0.8026693245947429,-0.7786706996747724,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16180821872,Run,-0.5159233268460811,-0.6475474869013309,-0.9397637954178294,-1.4174633905376017,-0.3272059043780228,-0.35861725455676235,-1.3771146321692556,-1.2230967734331333,1.363168414851283,0.4318047141190734,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-0.025938270706954016,-0.8252224427591307,0.8026693245947429,-0.7291439906754794,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16180962018,Run,-0.5626114453971713,-0.745314368235763,-0.08713774729674988,-1.3698429478213818,-0.450475591163876,-0.47602997665322083,-1.324118709471872,-1.3431730988047659,0.29284174900843624,-2.038831848434169,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-0.021738741163923544,-0.6388818911683591,0.8026693245947429,-0.7547708833872059,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16289081571,Walk,0.9417176536030585,0.11354237678388014,2.2440645105365693,1.8371475564812838,1.4510869736332792,1.3959691112721875,-1.8408289557713602,-0.8175056299556194,1.5855739558056405,0.4318047141190734,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,2.47068204262466,-2.688627958666846,0.8026693245947429,0.751012059349714,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16352734901,Walk,-0.3044048202123348,-0.5801496095781393,0.30539245180161745,-1.4351157960272347,-0.22144197192862214,-0.20598071583136643,-1.3075574836289399,-0.9696023087596872,1.710677072592467,-1.2152863275830885,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-1.766643266293083,-0.6388818911683591,1.4352365406660963,-0.7118302643337766,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14004990872,Walk,0.20110663597789608,0.8650420286760679,-0.5251280139967097,-1.5722298293653163,0.2534016144476526,0.2277125264124267,-1.9170105946488487,-1.1643927921403352,1.9678334793209429,0.020031953693532906,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-0.483686990897275,-0.07986023639604464,-3.6253011879047303,-0.4010381359751838,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14051700236,Walk,0.15216705993322535,0.4119045214557165,-0.6225424445715511,-1.5861875453338634,-0.21341850119108138,-0.24193836197340687,-1.324118709471872,-1.1937447827867342,1.8566307088437644,0.020031953693532906,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-1.1220154814379064,-0.07986023639604464,-2.9927339718333767,-0.5106043798690917,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14071309120,Walk,0.18036952748439153,0.8970094013194789,-1.0684007998948635,-1.628060693239505,-0.33887640726899115,-0.36815703822709966,-1.5228534195870598,-1.2417753129353875,1.4604708390188144,0.020031953693532906,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-0.6390695839894025,-0.2662007879868161,-2.9927339718333767,-0.43276994311161504,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14109673317,Walk,0.602103065360864,1.207625705504623,-0.5247533431098834,-1.6313448617026927,0.3365539475458021,0.31136909090615333,-1.7845207879053901,-1.2657905780097136,1.8566307088437644,0.4318047141190734,-0.3427574862058091,-1.236349960316633,-0.7050282416501834,-1.233303014328214,-0.2662007879868161,-2.9927339718333767,-0.37212034639553065,-1.2597446256043845,-1.329451714228507,-0.3502020979862374,0.0,1.0,0.0,0.0,0.0,0.0,0.0
